id,timestamp,exchange.timestamp,price,volume,action,direction
65615442,1430452609550,1430452608000,233.80,865565612,deleted,bid
65615435,1430452610212,1430452600000,254.57,80000000,deleted,ask
65615434,1430452610739,1430452599000,212.35,2070000000,deleted,bid
65615443,1430452611121,1430452610000,233.80,865566172,created,bid
65615443,1430452611200,1430452610000,233.80,865566172,deleted,bid
65615444,1430452612881,1430452612000,233.80,865550754,created,bid
65615445,1430452615533,1430452615000,229.48,958549547,created,bid
65615446,1430452616671,1430452616000,233.80,865546805,created,bid
65615433,1430452617339,1430452598000,233.77,853083920,deleted,bid
65615447,1430452620416,1430452620000,212.35,2070000000,created,bid
65615448,1430452620809,1430452620000,254.57,80000000,created,ask
65615446,1430452621869,1430452616000,233.80,865546805,deleted,bid
65615444,1430452621872,1430452612000,233.80,865550754,deleted,bid
65615449,1430452625577,1430452625000,260.02,3300000,created,bid
65615449,1430452625688,1430452625000,260.02,0,deleted,bid
65615417,1430452625689,1430452586000,236.38,1337840755,changed,ask
65615450,1430452628257,1430452627000,235.58,629170000,created,bid
65615451,1430452628654,1430452628000,233.79,865638970,created,bid
65615451,1430452628818,1430452628000,233.79,865638970,deleted,bid
65615452,1430452629312,1430452629000,236.38,68212201,created,bid
65615452,1430452629429,1430452629000,236.38,68212201,deleted,bid
65615417,1430452629431,1430452586000,236.38,1269632785,changed,ask
65615447,1430452630255,1430452620000,212.35,2070000000,deleted,bid
65615453,1430452630366,1430452630000,233.79,865638034,created,bid
65615453,1430452630492,1430452630000,233.79,865638034,deleted,bid
65615448,1430452630550,1430452620000,254.57,80000000,deleted,ask
65615450,1430452630811,1430452627000,235.58,629170000,deleted,bid
65615454,1430452631507,1430452631000,233.79,865626729,created,bid
65615455,1430452633382,1430452633000,233.80,865597059,created,bid
65615455,1430452633463,1430452633000,233.80,865597059,deleted,bid
65615456,1430452634521,1430452634000,233.80,865595582,created,bid
65615456,1430452634653,1430452634000,233.80,865595582,deleted,bid
65615457,1430452636027,1430452635000,233.80,865592827,created,bid
65615457,1430452636957,1430452635000,233.80,865592827,deleted,bid
65615336,1430452638061,1430452476000,236.57,2399759245,deleted,ask
65615458,1430452638536,1430452638000,233.80,865579996,created,bid
65615421,1430452638617,1430452588000,235.63,1641302635,deleted,bid
65615428,1430452639169,1430452592000,232.60,2861095206,deleted,bid
65615417,1430452639704,1430452586000,236.38,1269632785,deleted,ask
65615459,1430452640039,1430452639000,235.58,624060000,created,bid
65615458,1430452640155,1430452638000,233.80,865579996,deleted,bid
65615460,1430452640300,1430452640000,212.35,2070000000,created,bid
65615461,1430452640438,1430452640000,236.38,1341140755,created,ask
65615462,1430452640579,1430452640000,254.57,80000000,created,ask
65615463,1430452640840,1430452640000,233.80,865591964,created,bid
65615464,1430452640979,1430452640000,236.55,1605959245,created,ask
65615105,1430452641350,1430452259000,236.88,4169942554,deleted,ask
65615463,1430452641519,1430452640000,233.80,865591964,deleted,bid
65615459,1430452641818,1430452639000,235.58,624060000,deleted,bid
65615465,1430452641991,1430452641000,236.88,4269942554,created,ask
65615439,1430452642299,1430452605000,236.56,1605959245,deleted,ask
65615466,1430452642506,1430452642000,236.65,1605959245,created,ask
65615467,1430452642651,1430452642000,235.63,1020141729,created,bid
65615425,1430452643046,1430452590000,238.63,1681937114,deleted,ask
65615468,1430452643657,1430452643000,233.80,865601882,created,bid
65615469,1430452643794,1430452643000,238.63,2304229144,created,ask
65615427,1430452644364,1430452591000,233.76,3812759733,deleted,bid
65615468,1430452644820,1430452643000,233.80,865601882,deleted,bid
65615470,1430452644936,1430452644000,233.78,5054893996,created,bid
65615471,1430452645218,1430452644000,233.79,865617494,created,bid
65615430,1430452645423,1430452593000,232.59,1855763363,deleted,bid
65615472,1430452646091,1430452645000,232.59,2968593313,created,bid
65615473,1430452646600,1430452646000,233.79,865537179,created,bid
65615432,1430452646682,1430452596000,233.77,865675443,deleted,bid
65615474,1430452646739,1430452646000,229.48,2370866198,created,bid
65615466,1430452646875,1430452642000,236.65,1605959245,deleted,ask
65615475,1430452647126,1430452646000,236.55,1605959245,created,ask
65615476,1430452648016,1430452647000,233.79,865626456,created,bid
65615477,1430452649022,1430452648000,235.58,621230000,created,bid
65615429,1430452649052,1430452593000,233.77,865675443,deleted,bid
65615478,1430452649412,1430452649000,233.80,865598523,created,bid
65615460,1430452650091,1430452640000,212.35,2070000000,deleted,bid
65615462,1430452650385,1430452640000,254.57,80000000,deleted,ask
65615476,1430452650414,1430452647000,233.79,865626456,deleted,bid
65615478,1430452650417,1430452649000,233.80,865598523,deleted,bid
65615475,1430452650700,1430452646000,236.55,1605959245,deleted,ask
65615479,1430452650921,1430452650000,236.65,1605959245,created,ask
65615480,1430452651304,1430452651000,233.80,865595581,created,bid
65615477,1430452653047,1430452648000,235.58,621230000,deleted,bid
65615481,1430452653702,1430452653000,233.80,865506431,created,bid
65615473,1430452654755,1430452646000,233.79,865537179,deleted,bid
65615482,1430452657933,1430452657000,233.80,865529227,created,bid
65615471,1430452658155,1430452644000,233.79,865617494,deleted,bid
65615480,1430452658323,1430452651000,233.80,865595581,deleted,bid
65615481,1430452658327,1430452653000,233.80,865506431,deleted,bid
65615482,1430452658453,1430452657000,233.80,865529227,deleted,bid
65615401,1430452658458,1430452558000,234.40,1320000000,deleted,bid
65615454,1430452658458,1430452631000,233.79,865626729,deleted,bid
65615483,1430452658571,1430452658000,234.42,1320000000,created,bid
65615402,1430452658716,1430452558000,236.39,1320000000,deleted,ask
65615484,1430452658833,1430452658000,236.37,1320000000,created,ask
65615485,1430452659718,1430452659000,233.79,865644067,created,bid
65615485,1430452659833,1430452659000,233.79,865644067,deleted,bid
65615486,1430452660233,1430452659000,235.58,633930000,created,bid
65615487,1430452660495,1430452660000,212.35,2070000000,created,bid
65615488,1430452660886,1430452660000,254.57,80000000,created,ask
65615489,1430452661526,1430452661000,233.79,865634854,created,bid
65615489,1430452664208,1430452661000,233.79,865634854,deleted,bid
65615490,1430452666014,1430452665000,233.79,865633141,created,bid
65615490,1430452666920,1430452665000,233.79,865633141,deleted,bid
65615491,1430452667152,1430452666000,233.79,865637453,created,bid
65615492,1430452668546,1430452668000,233.79,865609074,created,bid
65615492,1430452668908,1430452668000,233.79,865609074,deleted,bid
65615491,1430452668909,1430452666000,233.79,865637453,deleted,bid
65615493,1430452670185,1430452669000,233.79,865632008,created,bid
65615487,1430452670361,1430452660000,212.35,2070000000,deleted,bid
65615488,1430452670648,1430452660000,254.57,80000000,deleted,ask
65615494,1430452672222,1430452671000,233.79,865622813,created,bid
65615495,1430452673604,1430452673000,236.30,5000000,created,ask
65613220,1430452673720,1430450637000,236.30,4608344,changed,bid
65615495,1430452673721,1430452673000,236.30,0,deleted,ask
65615496,1430452674262,1430452673000,233.79,865616014,created,bid
65615486,1430452675095,1430452659000,235.58,633930000,deleted,bid
65615497,1430452675656,1430452675000,260.01,44400000,created,bid
65615498,1430452675670,1430452675000,233.81,865565022,created,bid
65615498,1430452675729,1430452675000,233.81,865565022,deleted,bid
65615497,1430452675786,1430452675000,260.01,0,deleted,bid
65615484,1430452675788,1430452658000,236.37,1275600000,changed,ask
65615499,1430452678079,1430452677000,233.80,865604611,created,bid
65615499,1430452678237,1430452677000,233.80,865604611,deleted,bid
65615500,1430452679465,1430452679000,233.81,865369843,created,bid
65615496,1430452679571,1430452673000,233.79,865616014,deleted,bid
65615501,1430452680614,1430452680000,212.35,2070000000,created,bid
65615502,1430452680752,1430452680000,233.82,865530550,created,bid
65615503,1430452680893,1430452680000,254.57,80000000,created,ask
65615502,1430452681413,1430452680000,233.82,865530550,deleted,bid
65615504,1430452681783,1430452681000,236.37,44400000,created,ask
65615505,1430452681920,1430452681000,233.81,865557630,created,bid
65615506,1430452682434,1430452682000,236.61,4378000,created,ask
65615500,1430452683624,1430452679000,233.81,865369843,deleted,bid
65615505,1430452683631,1430452681000,233.81,865557630,deleted,bid
65615507,1430452683945,1430452683000,233.81,865564945,created,bid
65615508,1430452684211,1430452683000,235.58,619850000,created,bid
65615509,1430452684871,1430452684000,233.81,865554639,created,bid
65615509,1430452684908,1430452684000,233.81,865554639,deleted,bid
65615507,1430452684920,1430452683000,233.81,865564945,deleted,bid
65615408,1430452685067,1430452565000,214.75,56550000,deleted,bid
65614842,1430452685868,1430451967000,313.93,29980000,deleted,ask
65615510,1430452685912,1430452685000,233.81,865576934,created,bid
65615508,1430452686158,1430452683000,235.58,619850000,deleted,bid
65615510,1430452686502,1430452685000,233.81,865576934,deleted,bid
65615511,1430452686800,1430452686000,233.80,865590727,created,bid
65615512,1430452688076,1430452687000,233.80,865588248,created,bid
65615513,1430452689348,1430452689000,233.80,865488306,created,bid
65615494,1430452689608,1430452671000,233.79,865622813,deleted,bid
65615514,1430452690608,1430452690000,233.81,865440871,created,bid
65615501,1430452690686,1430452680000,212.35,2070000000,deleted,bid
65615493,1430452691001,1430452669000,233.79,865632008,deleted,bid
65615503,1430452691067,1430452680000,254.57,80000000,deleted,ask
65615512,1430452691843,1430452687000,233.80,865588248,deleted,bid
65615513,1430452691849,1430452689000,233.80,865488306,deleted,bid
65615515,1430452692133,1430452691000,233.81,865564945,created,bid
65615516,1430452693507,1430452693000,233.81,865561718,created,bid
65615515,1430452693575,1430452691000,233.81,865564945,deleted,bid
65615514,1430452693576,1430452690000,233.81,865440871,deleted,bid
65615516,1430452693708,1430452693000,233.81,865561718,deleted,bid
65615517,1430452695646,1430452695000,233.80,779795453,created,bid
65615511,1430452695925,1430452686000,233.80,865590727,deleted,bid
65615517,1430452696230,1430452695000,233.80,779795453,deleted,bid
65615518,1430452698406,1430452698000,233.80,865614458,created,bid
65615518,1430452698565,1430452698000,233.80,865614458,deleted,bid
65615519,1430452698920,1430452698000,242.00,2175000000,created,ask
65615520,1430452699932,1430452699000,233.80,865601966,created,bid
65615461,1430452700669,1430452640000,236.38,1341140755,deleted,ask
65615521,1430452700821,1430452700000,212.35,2070000000,created,bid
65615464,1430452701196,1430452640000,236.55,1605959245,deleted,ask
65615522,1430452701205,1430452700000,254.57,80000000,created,ask
65615523,1430452701472,1430452701000,233.81,865574329,created,bid
65615523,1430452701502,1430452701000,233.81,865574329,deleted,bid
65615470,1430452701752,1430452644000,233.78,5054893996,deleted,bid
65615524,1430452701863,1430452701000,235.58,633810000,created,bid
65615525,1430452702378,1430452702000,236.36,1320000000,created,ask
65615465,1430452702834,1430452641000,236.88,4269942554,deleted,ask
65615526,1430452703528,1430452703000,236.64,1731478000,created,ask
65615524,1430452703587,1430452701000,235.58,633810000,deleted,bid
65615527,1430452703918,1430452703000,233.81,865579477,created,bid
65615469,1430452703949,1430452643000,238.63,2304229144,deleted,ask
65615528,1430452704559,1430452704000,236.88,4169942554,created,ask
65615423,1430452705038,1430452589000,234.41,3656517790,deleted,bid
65615527,1430452705276,1430452703000,233.81,865579477,deleted,bid
65615529,1430452705598,1430452705000,233.81,865579250,created,bid
65615529,1430452705630,1430452705000,233.81,865579250,deleted,bid
65615530,1430452705737,1430452705000,234.42,3656530733,created,bid
65615531,1430452706257,1430452705000,238.63,2299851144,created,ask
65614957,1430452706708,1430452100000,232.23,2000000000,deleted,bid
65615532,1430452707155,1430452706000,233.81,865575531,created,bid
65615532,1430452707289,1430452706000,233.81,865575531,deleted,bid
65615533,1430452707420,1430452707000,233.72,3324508463,created,bid
65615479,1430452707598,1430452650000,236.65,1605959245,deleted,ask
65615534,1430452707812,1430452707000,236.63,1605959245,created,ask
65614958,1430452707814,1430452101000,232.20,2215070271,deleted,bid
65615520,1430452708219,1430452699000,233.80,865601966,deleted,bid
65615535,1430452708451,1430452708000,232.20,4215328669,created,bid
65615536,1430452708464,1430452708000,233.81,865575420,created,bid
65615536,1430452708576,1430452708000,233.81,865575420,deleted,bid
65615537,1430452708865,1430452708000,235.58,623560000,created,bid
65615538,1430452709005,1430452708000,229.06,4480127849,created,bid
65615539,1430452710160,1430452709000,233.73,780037064,created,bid
65615521,1430452710692,1430452700000,212.35,2070000000,deleted,bid
65615522,1430452710983,1430452700000,254.57,80000000,deleted,ask
65615540,1430452717969,1430452717000,236.36,4222373,created,bid
65615540,1430452718084,1430452717000,236.36,0,deleted,bid
65615525,1430452718086,1430452702000,236.36,1315777627,changed,ask
65615537,1430452719052,1430452708000,235.58,623560000,deleted,bid
65615541,1430452719882,1430452719000,233.80,865597844,created,bid
65615542,1430452720770,1430452720000,212.35,2070000000,created,bid
65615543,1430452721034,1430452720000,233.80,865598699,created,bid
65615544,1430452721171,1430452720000,254.57,80000000,created,ask
65615545,1430452721685,1430452721000,235.58,631310000,created,bid
65615546,1430452726659,1430452726000,233.81,865574546,created,bid
65615547,1430452728784,1430452728000,233.81,865571025,created,bid
65615542,1430452730979,1430452720000,212.35,2070000000,deleted,bid
65615544,1430452731270,1430452720000,254.57,80000000,deleted,ask
65615548,1430452731909,1430452731000,233.81,85421262,created,bid
65615539,1430452732092,1430452709000,233.73,780037064,deleted,bid
65615549,1430452736150,1430452735000,233.82,779934810,created,bid
65615543,1430452736271,1430452720000,233.80,865598699,deleted,bid
65615550,1430452737288,1430452737000,233.82,865527196,created,bid
65615550,1430452737507,1430452737000,233.82,865527196,deleted,bid
65615549,1430452737509,1430452735000,233.82,779934810,deleted,bid
65615541,1430452737644,1430452719000,233.80,865597844,deleted,bid
65615547,1430452737944,1430452728000,233.81,865571025,deleted,bid
65615548,1430452737946,1430452731000,233.81,85421262,deleted,bid
65615546,1430452738080,1430452726000,233.81,865574546,deleted,bid
65615551,1430452739042,1430452738000,233.82,865540460,created,bid
65615552,1430452739936,1430452739000,233.82,865537008,created,bid
65615552,1430452740274,1430452739000,233.82,865537008,deleted,bid
65615551,1430452740280,1430452738000,233.82,865540460,deleted,bid
65615553,1430452740957,1430452740000,212.35,2070000000,created,bid
65615554,1430452741228,1430452740000,254.57,80000000,created,ask
65615555,1430452742136,1430452741000,233.82,865542207,created,bid
65615555,1430452743120,1430452741000,233.82,865542207,deleted,bid
65615556,1430452744082,1430452743000,212.36,953007490,created,bid
65615557,1430452745236,1430452744000,212.36,953007490,created,bid
65615558,1430452746631,1430452746000,212.36,163985020,created,bid
65615559,1430452747763,1430452747000,212.37,10040000,created,bid
65615525,1430452748291,1430452702000,236.36,1315777627,deleted,ask
65615533,1430452748843,1430452707000,233.72,3324508463,deleted,bid
65615526,1430452749367,1430452703000,236.64,1731478000,deleted,ask
65615545,1430452749374,1430452721000,235.58,631310000,deleted,bid
65615560,1430452749905,1430452749000,233.82,865546934,created,bid
65615560,1430452750017,1430452749000,233.82,865546934,deleted,bid
65615561,1430452750045,1430452749000,236.50,25518755,created,ask
65615562,1430452750310,1430452750000,236.59,847400000,created,ask
65615563,1430452750697,1430452750000,236.62,1705959245,created,ask
65615553,1430452750736,1430452740000,212.35,2070000000,deleted,bid
65615554,1430452751023,1430452740000,254.57,80000000,deleted,ask
65615564,1430452751088,1430452750000,233.82,865545672,created,bid
65615419,1430452751105,1430452587000,235.73,25000299,deleted,bid
65615564,1430452751193,1430452750000,233.82,865545672,deleted,bid
65615412,1430452751213,1430452582000,243.29,827800000,deleted,ask
65615565,1430452751726,1430452751000,235.75,24998639,created,bid
65615566,1430452752115,1430452751000,233.82,865553076,created,bid
65615566,1430452752191,1430452751000,233.82,865553076,deleted,bid
65615467,1430452752243,1430452642000,235.63,1020141729,deleted,bid
65615567,1430452752877,1430452752000,235.63,1676301886,created,bid
65615568,1430452753143,1430452752000,233.81,865559305,created,bid
65615531,1430452753345,1430452705000,238.63,2299851144,deleted,ask
65615569,1430452754026,1430452753000,238.63,3615628771,created,ask
65615570,1430452754286,1430452754000,235.58,618950000,created,bid
65615571,1430452754549,1430452754000,233.72,2458658487,created,bid
65615568,1430452755164,1430452752000,233.81,865559305,deleted,bid
65615572,1430452755438,1430452755000,233.81,865582732,created,bid
65615572,1430452756751,1430452755000,233.81,865582732,deleted,bid
65615483,1430452757117,1430452658000,234.42,1320000000,deleted,bid
65615504,1430452757118,1430452681000,236.37,44400000,deleted,ask
65615573,1430452757196,1430452756000,234.43,1320000000,created,bid
65615574,1430452757334,1430452757000,236.62,1320000000,created,ask
65615484,1430452757363,1430452658000,236.37,1275600000,deleted,ask
65615575,1430452757473,1430452757000,233.81,865590019,created,bid
65615575,1430452757573,1430452757000,233.81,865590019,deleted,bid
65615576,1430452758490,1430452758000,233.81,865588022,created,bid
65615576,1430452760036,1430452758000,233.81,865588022,deleted,bid
65615534,1430452760463,1430452707000,236.63,1605959245,deleted,ask
65615577,1430452760518,1430452760000,233.80,865600305,created,bid
65615578,1430452761032,1430452760000,212.35,2070000000,created,bid
65615579,1430452761299,1430452761000,254.57,80000000,created,ask
65615580,1430452762082,1430452761000,233.81,865585579,created,bid
65615580,1430452762127,1430452761000,233.81,865585579,deleted,bid
65615570,1430452762616,1430452754000,235.58,618950000,deleted,bid
65615581,1430452765228,1430452764000,233.81,865584838,created,bid
65615582,1430452765476,1430452765000,235.58,629030000,created,bid
65615583,1430452766993,1430452766000,233.82,516554271,created,bid
65615583,1430452769348,1430452766000,233.82,516554271,deleted,bid
65615558,1430452769349,1430452746000,212.36,163985020,deleted,bid
65615584,1430452770129,1430452769000,233.81,680586049,created,bid
65615579,1430452771190,1430452761000,254.57,80000000,deleted,ask
65615557,1430452771342,1430452744000,212.36,953007490,deleted,bid
65615578,1430452771525,1430452760000,212.35,2070000000,deleted,bid
65615581,1430452774024,1430452764000,233.81,865584838,deleted,bid
65615584,1430452774027,1430452769000,233.81,680586049,deleted,bid
65615577,1430452774451,1430452760000,233.80,865600305,deleted,bid
65615585,1430452777366,1430452777000,236.61,1605959245,created,ask
65615582,1430452778168,1430452765000,235.58,629030000,deleted,bid
65615586,1430452778632,1430452778000,235.63,631670000,created,bid
65615310,1430452778652,1430452450000,235.62,792400000,deleted,bid
65615587,1430452778895,1430452778000,236.60,513100000,created,ask
65615588,1430452779784,1430452779000,229.24,837600000,created,bid
65615589,1430452779921,1430452779000,233.77,865720737,created,bid
65615589,1430452780077,1430452779000,233.77,865720737,deleted,bid
65615590,1430452780810,1430452780000,233.77,865720537,created,bid
65615590,1430452780895,1430452780000,233.77,865720537,deleted,bid
65615591,1430452781323,1430452781000,212.35,2070000000,created,bid
65615592,1430452781588,1430452781000,254.57,80000000,created,ask
65615593,1430452782223,1430452781000,229.25,837600000,created,bid
65615585,1430452784219,1430452777000,236.61,1605959245,deleted,ask
65615594,1430452784486,1430452784000,236.65,1605959245,created,ask
65615586,1430452786913,1430452778000,235.63,631670000,deleted,bid
65615595,1430452787230,1430452786000,233.77,865741142,created,bid
65615595,1430452787358,1430452786000,233.77,865741142,deleted,bid
65615596,1430452787370,1430452787000,235.58,629260000,created,bid
65615597,1430452789620,1430452789000,233.77,865725134,created,bid
65615367,1430452790810,1430452505000,237.82,24000000,deleted,ask
65615598,1430452790881,1430452790000,237.77,24000000,created,ask
65615591,1430452790977,1430452781000,212.35,2070000000,deleted,bid
65615599,1430452791022,1430452790000,233.77,865714698,created,bid
65615592,1430452791267,1430452781000,254.57,80000000,deleted,ask
65615594,1430452795153,1430452784000,236.65,1605959245,deleted,ask
65615600,1430452795380,1430452795000,236.61,1605959245,created,ask
65615601,1430452797001,1430452796000,233.77,796471375,created,bid
65615556,1430452797111,1430452743000,212.36,953007490,deleted,bid
65615600,1430452799323,1430452795000,236.61,1605959245,deleted,ask
65615602,1430452799615,1430452799000,236.59,1605959245,created,ask
65615603,1430452801251,1430452800000,212.35,2070000000,created,bid
65615604,1430452801643,1430452801000,254.57,80000000,created,ask
65615587,1430452802055,1430452778000,236.60,513100000,deleted,ask
65615605,1430452802428,1430452802000,233.77,865711761,created,bid
65615561,1430452803710,1430452749000,236.50,25518755,deleted,ask
65615602,1430452804471,1430452799000,236.59,1605959245,deleted,ask
65615563,1430452804477,1430452750000,236.62,1705959245,deleted,ask
65615606,1430452804688,1430452804000,236.61,1605959245,created,ask
65615607,1430452805212,1430452804000,233.77,87275658,created,bid
65615565,1430452805235,1430452751000,235.75,24998639,deleted,bid
65615574,1430452805326,1430452757000,236.62,1320000000,deleted,ask
65615559,1430452805420,1430452747000,212.37,10040000,deleted,bid
65615608,1430452805479,1430452805000,236.35,1320000000,created,ask
65615593,1430452805741,1430452781000,229.25,837600000,deleted,bid
65615609,1430452805742,1430452805000,313.93,31319999,created,ask
65615567,1430452805886,1430452752000,235.63,1676301886,deleted,bid
65615610,1430452806516,1430452806000,214.71,56560000,created,bid
65615611,1430452806654,1430452806000,233.77,847640162,created,bid
65615612,1430452806793,1430452806000,236.58,1386018755,created,ask
65615607,1430452807091,1430452804000,233.77,87275658,deleted,bid
65615284,1430452807409,1430452424000,237.99,6377857852,deleted,ask
65615613,1430452808184,1430452807000,236.64,3025959245,created,ask
65615614,1430452808449,1430452808000,259.99,47300000,created,bid
65615614,1430452808568,1430452808000,259.99,0,deleted,bid
65615608,1430452808569,1430452805000,236.35,1272700000,changed,ask
65615615,1430452808872,1430452808000,235.73,25000299,created,bid
65615616,1430452809135,1430452808000,233.78,87224405,created,bid
65615606,1430452809145,1430452804000,236.61,1605959245,deleted,ask
65615616,1430452809386,1430452808000,233.78,87224405,deleted,bid
65615617,1430452809398,1430452809000,236.65,1605959245,created,ask
65614053,1430452809496,1430451218000,233.10,2042507569,deleted,bid
65615611,1430452809578,1430452806000,233.77,847640162,deleted,bid
65615618,1430452810419,1430452810000,233.78,865708547,created,bid
65615619,1430452810431,1430452810000,235.59,857054247,created,bid
65615618,1430452810634,1430452810000,233.78,865708547,deleted,bid
65615318,1430452810899,1430452457000,235.64,212208666,deleted,bid
65615569,1430452810963,1430452753000,238.63,3615628771,deleted,ask
65615620,1430452811202,1430452810000,235.60,212244696,created,bid
65615604,1430452811506,1430452801000,254.57,80000000,deleted,ask
65615621,1430452811716,1430452811000,237.99,5389397139,created,ask
65615603,1430452811799,1430452800000,212.35,2070000000,deleted,bid
65615530,1430452812315,1430452705000,234.42,3656530733,deleted,bid
65615622,1430452812974,1430452812000,234.44,3656218799,created,bid
65615623,1430452813243,1430452812000,233.78,865705958,created,bid
65615623,1430452813373,1430452812000,233.78,865705958,deleted,bid
65615624,1430452813629,1430452813000,238.25,1923589484,created,ask
65615571,1430452814162,1430452754000,233.72,2458658487,deleted,bid
65615617,1430452814350,1430452809000,236.65,1605959245,deleted,ask
65615608,1430452814399,1430452805000,236.35,1272700000,deleted,ask
65615625,1430452814527,1430452814000,233.78,865710071,created,bid
65615625,1430452814557,1430452814000,233.78,865710071,deleted,bid
65615626,1430452814664,1430452814000,236.58,1320000000,created,ask
65615627,1430452814675,1430452814000,236.57,1605959245,created,ask
65615628,1430452814816,1430452814000,233.78,4189319179,created,bid
65614002,1430452815397,1430451169000,233.01,3392054650,deleted,bid
65615629,1430452815456,1430452815000,233.78,865710050,created,bid
65615474,1430452816040,1430452646000,229.48,2370866198,deleted,bid
65615629,1430452816546,1430452815000,233.78,865710050,deleted,bid
65615630,1430452816855,1430452816000,233.01,5435351137,created,bid
65615631,1430452817492,1430452817000,229.48,2360884064,created,bid
65615538,1430452818103,1430452708000,229.06,4480127849,deleted,bid
65615632,1430452818775,1430452818000,229.06,4953195032,created,bid
65615627,1430452819531,1430452814000,236.57,1605959245,deleted,ask
65615633,1430452819782,1430452819000,236.63,1605959245,created,ask
65615634,1430452821550,1430452821000,212.35,2070000000,created,bid
65615635,1430452821811,1430452821000,254.57,80000000,created,ask
65615596,1430452822785,1430452787000,235.58,629260000,deleted,bid
65615636,1430452822956,1430452822000,233.78,865706003,created,bid
65615637,1430452823097,1430452822000,235.61,626260000,created,bid
65613438,1430452823294,1430450815000,237.12,630960000,deleted,ask
65615638,1430452823739,1430452823000,236.94,629270000,created,ask
65615636,1430452827533,1430452822000,233.78,865706003,deleted,bid
65615639,1430452828500,1430452828000,233.78,865705452,created,bid
65615639,1430452828600,1430452828000,233.78,865705452,deleted,bid
65615620,1430452828625,1430452810000,235.60,212244696,deleted,bid
65615640,1430452828894,1430452828000,235.63,212217673,created,bid
65615641,1430452829526,1430452829000,236.57,538300000,created,ask
65615642,1430452829787,1430452829000,233.78,865719263,created,bid
65615642,1430452829900,1430452829000,233.78,865719263,deleted,bid
65615643,1430452831300,1430452831000,233.78,865716909,created,bid
65615634,1430452831326,1430452821000,212.35,2070000000,deleted,bid
65615635,1430452831626,1430452821000,254.57,80000000,deleted,ask
65615643,1430452831724,1430452831000,233.78,865716909,deleted,bid
65615644,1430452832580,1430452832000,233.77,865719842,created,bid
65615645,1430452834852,1430452834000,233.77,69284671,created,bid
65615645,1430452835734,1430452834000,233.77,69284671,deleted,bid
65615601,1430452836636,1430452796000,233.77,796471375,deleted,bid
65615605,1430452836638,1430452802000,233.77,865711761,deleted,bid
65615644,1430452836768,1430452832000,233.77,865719842,deleted,bid
65615599,1430452836774,1430452790000,233.77,865714698,deleted,bid
65615597,1430452836909,1430452789000,233.77,865725134,deleted,bid
65615646,1430452837137,1430452836000,233.77,865738123,created,bid
65615647,1430452838162,1430452837000,233.78,865701091,created,bid
65615647,1430452839339,1430452837000,233.78,865701091,deleted,bid
65615648,1430452840186,1430452839000,233.78,865704772,created,bid
65615648,1430452840261,1430452839000,233.78,865704772,deleted,bid
65615649,1430452841326,1430452841000,212.35,2070000000,created,bid
65615650,1430452841339,1430452841000,233.78,865711343,created,bid
65615651,1430452841603,1430452841000,254.57,80000000,created,ask
65615650,1430452841831,1430452841000,233.78,865711343,deleted,bid
65615652,1430452842362,1430452842000,233.79,865664061,created,bid
65615653,1430452843374,1430452843000,233.79,865664061,created,bid
65615654,1430452844513,1430452844000,233.79,865664061,created,bid
65615655,1430452846073,1430452845000,233.79,865590001,created,bid
65615646,1430452846147,1430452836000,233.77,865738123,deleted,bid
65615598,1430452847045,1430452790000,237.77,24000000,deleted,ask
65615656,1430452847113,1430452846000,237.84,24000000,created,ask
65615657,1430452847387,1430452847000,233.79,726736993,created,bid
65615654,1430452848876,1430452844000,233.79,865664061,deleted,bid
65615655,1430452848878,1430452845000,233.79,865590001,deleted,bid
65615652,1430452849010,1430452842000,233.79,865664061,deleted,bid
65615653,1430452849017,1430452843000,233.79,865664061,deleted,bid
65615657,1430452849158,1430452847000,233.79,726736993,deleted,bid
65615437,1430452849244,1430452601000,239.01,12000000,deleted,ask
65615381,1430452849360,1430452532000,232.64,10500000,deleted,bid
65615658,1430452849444,1430452849000,212.36,953021289,created,bid
65615659,1430452850237,1430452849000,212.36,953021289,created,bid
65615649,1430452851093,1430452841000,212.35,2070000000,deleted,bid
65615660,1430452851405,1430452851000,212.36,163957422,created,bid
65615651,1430452851432,1430452841000,254.57,80000000,deleted,ask
65615661,1430452851551,1430452851000,238.99,12000000,created,ask
65615662,1430452853001,1430452852000,212.37,10040000,created,bid
65613434,1430452854616,1430450812000,236.00,3000000,deleted,bid
65615663,1430452855883,1430452855000,233.76,865768455,created,bid
65615664,1430452856770,1430452856000,232.65,21700000,created,bid
65613365,1430452857072,1430450755000,235.00,3000000,deleted,bid
65615663,1430452858311,1430452855000,233.76,865768455,deleted,bid
65615665,1430452858649,1430452858000,233.76,865775157,created,bid
65615666,1430452859663,1430452859000,233.77,52871547,created,bid
65615666,1430452860677,1430452859000,233.77,52871547,deleted,bid
65615665,1430452860825,1430452858000,233.76,865775157,deleted,bid
65615667,1430452861314,1430452861000,212.35,2070000000,created,bid
65615668,1430452861327,1430452861000,233.76,865775157,created,bid
65615669,1430452861595,1430452861000,254.57,80000000,created,ask
65615670,1430452861607,1430452861000,237.77,24000000,created,ask
65615656,1430452861624,1430452846000,237.84,24000000,deleted,ask
65615671,1430452862876,1430452862000,233.77,52878250,created,bid
65615671,1430452863415,1430452862000,233.77,52878250,deleted,bid
65615672,1430452866035,1430452865000,233.77,52878250,created,bid
